"No.","Time","Source","Destination","Protocol","Length","Info"
"986","15.104801","52.143.80.209","172.16.80.141","TCP","54","443  >  56076 [FIN, ACK] Seq=1 Ack=2 Win=2047 Len=0"
"987","15.104840","172.16.80.141","52.143.80.209","TCP","54","56076  >  443 [ACK] Seq=2 Ack=2 Win=514 Len=0"
"988","15.109418","142.250.199.174","172.16.80.141","QUIC","67","Protected Payload (KP0)"
"989","15.147837","142.250.183.195","172.16.80.141","QUIC","1292","Initial, SCID=616292d5d7379a22, PKN: 1, ACK, PADDING"
"990","15.148069","142.250.192.3","172.16.80.141","QUIC","1292","Initial, SCID=ebdf1133f01de8c9, PKN: 1, ACK, PADDING"
"991","15.154753","IntelCor_9e:95:2b","Broadcast","ARP","60","Who has 172.16.86.184? Tell 172.16.80.106"
"992","15.154753","172.16.84.81","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"993","15.154753","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.50? Tell 172.16.80.1"
"994","15.154753","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.227? Tell 172.16.80.1"
"995","15.154753","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.83.239? Tell 172.16.80.1"
"996","15.154753","172.16.82.136","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"997","15.154753","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.65? Tell 172.16.80.1"
"998","15.183469","142.250.183.195","172.16.80.141","QUIC","1292","Protected Payload (KP0)"
"999","15.183809","142.250.183.195","172.16.80.141","QUIC","664","Protected Payload (KP0)"
"1000","15.184053","172.16.80.141","142.250.183.195","QUIC","120","Handshake, DCID=616292d5d7379a22"
"1001","15.184228","172.16.80.141","142.250.183.195","QUIC","75","Protected Payload (KP0), DCID=616292d5d7379a22"
"1002","15.207568","142.250.183.195","172.16.80.141","QUIC","169","Protected Payload (KP0)"
"1003","15.226687","142.250.192.3","172.16.80.141","QUIC","1292","Protected Payload (KP0)"
"1004","15.226993","142.250.192.3","172.16.80.141","QUIC","664","Protected Payload (KP0)"
"1005","15.227343","172.16.80.141","142.250.192.3","QUIC","120","Handshake, DCID=ebdf1133f01de8c9"
"1006","15.227527","172.16.80.141","142.250.192.3","QUIC","75","Protected Payload (KP0), DCID=ebdf1133f01de8c9"
"1007","15.234598","172.16.80.141","142.250.183.195","QUIC","75","Protected Payload (KP0), DCID=616292d5d7379a22"
"1008","15.250720","142.250.192.3","172.16.80.141","QUIC","68","Protected Payload (KP0)"
"1009","15.252488","142.250.192.3","172.16.80.141","QUIC","162","Protected Payload (KP0)"
"1010","15.278489","172.16.80.141","142.250.192.3","QUIC","75","Protected Payload (KP0), DCID=ebdf1133f01de8c9"
"1011","15.283546","172.16.80.141","142.251.42.78","QUIC","1292","Initial, DCID=202cabe983e09e2a, PKN: 1, PADDING, PING, PADDING, CRYPTO, PING, CRYPTO, PING, PING, PING, CRYPTO, PING, PING, PING"
"1012","15.283971","172.16.80.141","142.251.42.78","QUIC","121","0-RTT, DCID=202cabe983e09e2a"
"1013","15.333117","142.251.42.78","172.16.80.141","QUIC","1292","Initial, SCID=202cabe983e09e2a, PKN: 1, ACK, PADDING"
"1014","15.359308","1e:5c:24:b9:d8:b2","Broadcast","ARP","60","Who has 172.17.56.1? Tell 172.17.60.28"
"1015","15.359308","IntelCor_cb:ed:00","Broadcast","ARP","60","Who has 169.254.255.255? Tell 172.16.80.160"
"1016","15.359308","172.16.80.160","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1017","15.359308","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.180? Tell 172.16.80.1"
"1018","15.359308","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.185? Tell 172.16.80.1"
"1019","15.368395","142.251.42.78","172.16.80.141","QUIC","1292","Protected Payload (KP0)"
"1020","15.368395","142.251.42.78","172.16.80.141","QUIC","664","Protected Payload (KP0)"
"1021","15.368851","172.16.80.141","142.251.42.78","QUIC","120","Handshake, DCID=202cabe983e09e2a"
"1022","15.368985","172.16.80.141","142.251.42.78","QUIC","75","Protected Payload (KP0), DCID=202cabe983e09e2a"
"1023","15.369295","172.16.80.141","142.251.42.78","QUIC","1288","Protected Payload (KP0), DCID=202cabe983e09e2a"
"1024","15.369356","172.16.80.141","142.251.42.78","QUIC","1288","Protected Payload (KP0), DCID=202cabe983e09e2a"
"1025","15.369397","172.16.80.141","142.251.42.78","QUIC","1085","Protected Payload (KP0), DCID=202cabe983e09e2a"
"1026","15.392523","142.251.42.78","172.16.80.141","QUIC","169","Protected Payload (KP0)"
"1027","15.392981","142.251.42.78","172.16.80.141","QUIC","67","Protected Payload (KP0)"
"1028","15.393680","142.251.42.78","172.16.80.141","QUIC","71","Protected Payload (KP0)"
"1029","15.393818","172.16.80.141","142.251.42.78","QUIC","76","Protected Payload (KP0), DCID=202cabe983e09e2a"
"1030","15.393974","142.251.42.78","172.16.80.141","QUIC","67","Protected Payload (KP0)"
"1031","15.506663","142.251.42.78","172.16.80.141","QUIC","818","Protected Payload (KP0)"
"1032","15.506925","172.16.80.141","142.251.42.78","QUIC","77","Protected Payload (KP0), DCID=202cabe983e09e2a"
"1033","15.509861","142.251.42.78","172.16.80.141","QUIC","233","Protected Payload (KP0)"
"1034","15.535778","172.16.80.141","142.251.42.78","QUIC","75","Protected Payload (KP0), DCID=202cabe983e09e2a"
"1035","15.555015","142.251.42.78","172.16.80.141","QUIC","67","Protected Payload (KP0)"
"1036","15.565037","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.84.85? Tell 172.16.80.1"
"1037","15.565037","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.99? Tell 172.16.80.1"
"1038","15.565037","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.227? Tell 172.16.80.1"
"1039","15.565037","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.106? Tell 172.16.80.1"
"1040","15.565037","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.83.29? Tell 172.16.80.1"
"1041","15.565037","172.16.83.200","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1042","15.565037","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.139? Tell 172.16.80.1"
"1043","15.565037","172.16.84.30","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1044","15.769453","AzureWav_85:24:e5","Broadcast","ARP","60","Who has 172.16.80.1? Tell 172.16.85.232"
"1045","15.769453","AzureWav_85:24:e5","Broadcast","ARP","60","Who has 172.16.85.232? (ARP Probe)"
"1046","15.769453","172.16.86.168","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1047","15.769453","IntelCor_5c:0c:10","Broadcast","ARP","60","Who has 172.16.87.33? Tell 172.16.84.23"
"1048","15.769453","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.128? Tell 172.16.80.1"
"1049","15.769453","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.83.27? Tell 172.16.80.1"
"1050","15.975133","IntelCor_cb:ed:00","Broadcast","ARP","60","Who has 169.254.255.255? Tell 172.16.80.160"
"1051","15.975133","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.194? Tell 172.16.80.1"
"1052","15.975133","IntelCor_f6:08:e2","Broadcast","ARP","60","Who has 169.254.255.255? Tell 172.16.83.88"
"1053","15.975133","172.16.83.88","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1054","15.975133","172.16.80.206","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1055","15.975133","IntelCor_7f:46:80","Broadcast","ARP","60","Who has 172.16.80.1? Tell 172.16.83.199"
"1056","15.975133","IntelCor_bf:a9:0a","Broadcast","ARP","60","Who has 169.254.169.254? Tell 172.16.80.164"
"1057","15.975133","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.85.6? Tell 172.16.80.1"
"1058","15.975133","1e:5c:24:b9:d8:b2","Broadcast","ARP","60","Who has 172.17.56.1? Tell 172.17.60.28"
"1059","15.975133","AzureWav_85:24:e5","Broadcast","ARP","60","Who has 172.16.80.1? Tell 172.16.85.232"
"1060","15.975133","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.151? Tell 172.16.80.1"
"1061","16.179266","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.183? Tell 172.16.80.1"
"1062","16.179266","172.16.84.81","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1063","16.179266","IntelCor_9e:95:2b","Broadcast","ARP","60","Who has 172.16.86.184? Tell 172.16.80.106"
"1064","16.179266","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.50? Tell 172.16.80.1"
"1065","16.179266","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.227? Tell 172.16.80.1"
"1066","16.179266","172.16.82.136","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1067","16.179266","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.65? Tell 172.16.80.1"
"1068","16.383583","172.16.80.160","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1069","16.383583","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.180? Tell 172.16.80.1"
"1070","16.383583","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.185? Tell 172.16.80.1"
"1071","16.383583","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.99? Tell 172.16.80.1"
"1072","16.589514","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.227? Tell 172.16.80.1"
"1073","16.589514","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.84.175? Tell 172.16.80.1"
"1074","16.589514","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.106? Tell 172.16.80.1"
"1075","16.589514","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.83.29? Tell 172.16.80.1"
"1076","16.589514","172.16.83.200","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1077","16.589514","172.16.87.68","172.16.87.255","UDP","212","59540  >  6646 Len=170"
"1078","16.589514","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.227? Tell 172.16.80.1"
"1079","16.589514","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.84.128? Tell 172.16.80.1"
"1080","16.589514","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.84.128? Tell 172.16.80.1"
"1081","16.589514","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.84.128? Tell 172.16.80.1"
"1082","16.589514","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.13? Tell 172.16.80.1"
"1083","16.589514","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.13? Tell 172.16.80.1"
"1084","16.589514","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.183? Tell 172.16.80.1"
"1085","16.591424","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.65? Tell 172.16.80.1"
"1086","16.591424","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.65? Tell 172.16.80.1"
"1087","16.591424","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.50? Tell 172.16.80.1"
"1088","16.591424","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.82.27? Tell 172.16.80.1"
"1089","16.591424","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.22? Tell 172.16.80.1"
"1090","16.591424","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.85.166? Tell 172.16.80.1"
"1091","16.591424","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.84.85? Tell 172.16.80.1"
"1092","16.591424","IntelCor_f6:08:e2","Broadcast","ARP","60","Who has 169.254.255.255? Tell 172.16.83.88"
"1093","16.591424","172.16.84.30","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1094","16.591424","AzureWav_85:24:e5","Broadcast","ARP","60","Who has 172.16.85.232? (ARP Probe)"
"1095","16.793422","IntelCor_5c:0c:10","Broadcast","ARP","60","Who has 172.16.87.33? Tell 172.16.84.23"
"1096","16.793422","172.16.86.168","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1097","16.793422","1e:5c:24:b9:d8:b2","Broadcast","ARP","60","Who has 172.17.56.1? Tell 172.17.60.28"
"1098","16.793422","RivetNet_c3:11:bd","Broadcast","ARP","60","Who has 172.16.83.161? Tell 172.16.86.168"
"1099","16.793422","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.83.27? Tell 172.16.80.1"
"1100","16.998473","IntelCor_cb:ed:00","Broadcast","ARP","60","Who has 169.254.255.255? Tell 172.16.80.160"
"1101","16.998473","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.194? Tell 172.16.80.1"
"1102","16.998473","172.16.83.88","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1103","16.998473","172.16.80.206","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1104","16.998473","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.85.6? Tell 172.16.80.1"
"1105","16.998473","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.151? Tell 172.16.80.1"
"1106","16.998473","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.183? Tell 172.16.80.1"
"1107","17.203167","172.16.84.81","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1108","17.203167","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.50? Tell 172.16.80.1"
"1109","17.203167","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.227? Tell 172.16.80.1"
"1110","17.203167","172.16.82.136","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1111","17.203167","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.65? Tell 172.16.80.1"
"1112","17.203167","172.16.80.160","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1113","17.407961","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.139? Tell 172.16.80.1"
"1114","17.407961","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.180? Tell 172.16.80.1"
"1115","17.407961","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.82.5? Tell 172.16.80.1"
"1116","17.407961","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.185? Tell 172.16.80.1"
"1117","17.407961","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.128? Tell 172.16.80.1"
"1118","17.407961","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.99? Tell 172.16.80.1"
"1119","17.407961","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.227? Tell 172.16.80.1"
"1120","17.613554","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.84.175? Tell 172.16.80.1"
"1121","17.613554","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.106? Tell 172.16.80.1"
"1122","17.613554","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.83.29? Tell 172.16.80.1"
"1123","17.613554","172.16.83.200","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1124","17.613554","1e:5c:24:b9:d8:b2","Broadcast","ARP","60","Who has 172.17.56.1? Tell 172.17.60.28"
"1125","17.613554","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.84.85? Tell 172.16.80.1"
"1126","17.613554","IntelCor_f6:08:e2","Broadcast","ARP","60","Who has 169.254.255.255? Tell 172.16.83.88"
"1127","17.613554","172.16.84.30","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1128","17.613554","AzureWav_85:24:e5","Broadcast","ARP","60","Who has 172.16.85.232? (ARP Probe)"
"1129","17.613554","IntelCor_5c:0c:10","Broadcast","ARP","60","Who has 172.16.87.33? Tell 172.16.84.23"
"1130","17.613554","172.16.83.92","172.16.87.255","DB-LSP-DISC/JSON","176","Dropbox LAN sync Discovery Protocol, JavaScript Object Notation"
"1131","17.817205","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.83.218? Tell 172.16.80.1"
"1132","17.817205","172.16.86.168","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1133","17.817205","RivetNet_c3:11:bd","Broadcast","ARP","60","Who has 172.16.83.161? Tell 172.16.86.168"
"1134","17.817205","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.83.27? Tell 172.16.80.1"
"1135","18.022356","172.16.83.88","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1136","18.022356","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.117? Tell 172.16.1.1"
"1137","18.022356","172.16.80.206","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1138","18.022356","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.151? Tell 172.16.80.1"
"1139","18.022356","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.183? Tell 172.16.80.1"
"1140","18.022356","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.194? Tell 172.16.80.1"
"1141","18.227907","172.16.84.81","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1142","18.227907","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.50? Tell 172.16.80.1"
"1143","18.227907","LiteonTe_fc:66:f5","Broadcast","ARP","60","Who has 172.16.82.147? Tell 172.16.87.168"
"1144","18.227907","LiteonTe_fc:66:f5","Broadcast","ARP","60","Who has 172.16.81.161? Tell 172.16.87.168"
"1145","18.227907","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.227? Tell 172.16.80.1"
"1146","18.227907","172.16.82.136","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1147","18.227907","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.65? Tell 172.16.80.1"
"1148","18.227907","IntelCor_cb:ed:00","Broadcast","ARP","60","Who has 169.254.255.255? Tell 172.16.80.160"
"1149","18.227907","172.16.80.160","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1150","18.227907","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.139? Tell 172.16.80.1"
"1151","18.432573","1e:5c:24:b9:d8:b2","Broadcast","ARP","60","Who has 172.17.56.1? Tell 172.17.60.28"
"1152","18.432573","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.180? Tell 172.16.80.1"
"1153","18.432573","IntelCor_9e:95:2b","Broadcast","ARP","60","Who has 172.16.86.184? Tell 172.16.80.106"
"1154","18.432573","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.82.5? Tell 172.16.80.1"
"1155","18.432573","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.128? Tell 172.16.80.1"
"1156","18.432573","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.185? Tell 172.16.80.1"
"1157","18.432573","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.99? Tell 172.16.80.1"
"1158","18.432573","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.227? Tell 172.16.80.1"
"1159","18.432573","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.84.175? Tell 172.16.80.1"
"1160","18.432573","172.16.83.200","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1161","18.636627","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.106? Tell 172.16.80.1"
"1162","18.636627","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.84.85? Tell 172.16.80.1"
"1163","18.636627","LiteonTe_fc:66:f5","Broadcast","ARP","60","Who has 172.16.83.246? Tell 172.16.87.168"
"1164","18.636627","172.16.84.30","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1165","18.636627","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.83.218? Tell 172.16.80.1"
"1166","18.636627","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.85.6? Tell 172.16.80.1"
"1167","18.841488","172.16.86.168","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1168","18.841488","RivetNet_c3:11:bd","Broadcast","ARP","60","Who has 172.16.83.161? Tell 172.16.86.168"
"1169","18.841488","IntelCor_d8:1f:c6","Broadcast","ARP","60","Who has 172.16.80.1? Tell 172.16.83.169"
"1170","18.841488","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.83.29? Tell 172.16.80.1"
"1171","18.841488","IntelCor_cb:ed:00","Broadcast","ARP","60","Who has 169.254.255.255? Tell 172.16.80.160"
"1172","18.841488","AzureWav_85:24:e5","Broadcast","ARP","60","ARP Announcement for 172.16.85.232"
"1173","19.046759","172.16.80.206","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1174","19.046759","IntelCor_f6:08:e2","Broadcast","ARP","60","Who has 169.254.255.255? Tell 172.16.83.88"
"1175","19.046759","172.16.83.88","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1176","19.046759","IntelCor_d8:1f:c6","Broadcast","ARP","60","Who has 172.16.83.169? (ARP Probe)"
"1177","19.046759","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.117? Tell 172.16.1.1"
"1178","19.046759","IntelCor_9e:95:2b","Broadcast","ARP","60","Who has 172.16.86.184? Tell 172.16.80.106"
"1179","19.046759","172.16.84.81","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1180","19.046759","1e:5c:24:b9:d8:b2","Broadcast","ARP","60","Who has 172.17.56.1? Tell 172.17.60.28"
"1181","19.046759","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.194? Tell 172.16.80.1"
"1182","19.046759","LiteonTe_fc:66:f5","Broadcast","ARP","60","Who has 172.16.82.147? Tell 172.16.87.168"
"1183","19.046759","LiteonTe_fc:66:f5","Broadcast","ARP","60","Who has 172.16.81.161? Tell 172.16.87.168"
"1184","19.250406","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.151? Tell 172.16.80.1"
"1185","19.250406","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.50? Tell 172.16.80.1"
"1186","19.353226","172.16.82.136","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1187","19.353226","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.227? Tell 172.16.80.1"
"1188","19.353226","172.16.80.160","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1189","19.353226","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.65? Tell 172.16.80.1"
"1190","19.353226","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.139? Tell 172.16.80.1"
"1191","19.455891","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.180? Tell 172.16.80.1"
"1192","19.455891","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.82.5? Tell 172.16.80.1"
"1193","19.455891","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.128? Tell 172.16.80.1"
"1194","19.455891","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.83.27? Tell 172.16.80.1"
"1195","19.455891","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.183? Tell 172.16.80.1"
"1196","19.455891","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.185? Tell 172.16.80.1"
"1197","19.455891","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.99? Tell 172.16.80.1"
"1198","19.455891","IntelCor_d8:1f:c6","Broadcast","ARP","60","Who has 172.16.80.1? Tell 172.16.83.169"
"1199","19.455891","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.227? Tell 172.16.80.1"
"1200","19.455891","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.106? Tell 172.16.80.1"
"1201","19.455891","172.16.83.200","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1202","19.660343","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.84.85? Tell 172.16.80.1"
"1203","19.660343","IntelCor_f6:08:e2","Broadcast","ARP","60","Who has 169.254.255.255? Tell 172.16.83.88"
"1204","19.660343","172.16.84.30","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1205","19.660343","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.85.6? Tell 172.16.80.1"
"1206","19.660343","172.16.86.168","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1207","19.660343","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.85.65? Tell 172.16.80.1"
"1208","19.865115","AzureWav_06:7f:9f","Broadcast","ARP","60","Who has 169.254.169.254? Tell 172.16.80.134"
"1209","19.865115","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.83.29? Tell 172.16.80.1"
"1210","19.865115","IntelCor_cb:ed:00","Broadcast","ARP","60","Who has 169.254.255.255? Tell 172.16.80.160"
"1211","19.865115","1e:5c:24:b9:d8:b2","Broadcast","ARP","60","Who has 172.17.56.1? Tell 172.17.60.28"
"1212","19.865115","172.16.80.206","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1213","19.865115","172.16.83.88","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1214","20.070309","IntelCor_d8:1f:c6","Broadcast","ARP","60","Who has 172.16.83.169? (ARP Probe)"
"1215","20.070309","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.117? Tell 172.16.1.1"
"1216","20.070309","IntelCor_9e:95:2b","Broadcast","ARP","60","Who has 172.16.86.184? Tell 172.16.80.106"
"1217","20.070309","172.16.84.81","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1218","20.070309","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.194? Tell 172.16.80.1"
"1219","20.070309","LiteonTe_fc:66:f5","Broadcast","ARP","60","Who has 172.16.82.147? Tell 172.16.87.168"
"1220","20.070309","LiteonTe_fc:66:f5","Broadcast","ARP","60","Who has 172.16.81.161? Tell 172.16.87.168"
"1221","20.070309","ca:c1:0d:17:65:a4","Broadcast","ARP","60","ARP Announcement for 172.16.84.0"
"1222","20.070309","ca:c1:0d:17:65:a4","Broadcast","ARP","60","Who has 172.16.80.1? Tell 172.16.84.0"
"1223","20.070309","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.151? Tell 172.16.80.1"
"1224","20.070309","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.50? Tell 172.16.80.1"
"1225","20.274969","172.16.82.136","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1226","20.274969","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.227? Tell 172.16.80.1"
"1227","20.274969","172.16.80.160","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1228","20.274969","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.65? Tell 172.16.80.1"
"1229","20.274969","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.180? Tell 172.16.80.1"
"1230","20.480389","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.83.27? Tell 172.16.80.1"
